,pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category
13292,ANSL_64235,2014-08-28 00:00:00,2016-09-23 16:16:00,1.0,Black,0.94,29.49,13,9,0.0,1
13293,ANSL_55600,2016-08-14 00:00:00,2017-03-19 19:18:00,0.0,Blue Tabby,0.65,36.62,16,9,1.0,1
13294,ANSL_58120,2013-01-06 00:00:00,2019-02-27 13:55:00,1.0,Black,0.29,29.93,13,9,0.0,2
13295,ANSL_68525,2018-05-29 00:00:00,2018-06-23 13:28:00,,Cream Tabby,0.01,29.9,8,2,2.0,1
13296,ANSL_66506,2016-12-23 00:00:00,2018-02-05 16:11:00,1.0,Orange Tabby,0.08,43.21,0,1,0.0,1
13297,ANSL_59698,2018-12-24 00:00:00,2019-03-30 07:49:00,0.0,Black,0.12,43.68,7,1,1.0,1
13298,ANSL_72073,2017-02-22 00:00:00,2019-03-17 11:06:00,1.0,White,0.48,24.25,13,9,0.0,2
13299,ANSL_66356,2016-03-25 00:00:00,2016-08-22 12:13:00,0.0,Black,0.8,13.19,13,9,1.0,2
13300,ANSL_65782,2014-02-17 00:00:00,2017-07-25 15:37:00,1.0,Black,0.62,36.94,13,9,0.0,2
13301,ANSL_69941,2016-09-29 00:00:00,2017-10-20 12:46:00,0.0,Black,0.91,8.18,0,7,1.0,1
13302,ANSL_50985,2016-06-15 00:00:00,2017-07-06 14:09:00,,Gray,0.97,22.43,15,4,2.0,4
13303,ANSL_72289,2014-12-28 00:00:00,2017-01-23 16:34:00,1.0,Red,0.82,26.96,13,9,0.0,2
13304,ANSL_62563,2017-07-06 00:00:00,2017-10-14 13:05:00,1.0,White,0.15,5.24,7,1,0.0,1
13305,ANSL_56562,2016-01-16 00:00:00,2016-10-07 17:21:00,,Red,0.28,12.91,15,4,2.0,4
13306,ANSL_59421,2016-03-31 00:00:00,2018-04-28 15:24:00,1.0,Black,0.46,42.05,13,9,0.0,2
13307,ANSL_62857,2016-04-23 00:00:00,2017-05-13 18:51:00,,Brown,0.93,35.51,15,4,2.0,4
13308,ANSL_64663,2011-07-15 00:00:00,2018-08-16 14:45:00,1.0,Brown,0.24,9.29,0,1,0.0,2
13309,ANSL_72487,2008-12-03 00:00:00,2017-04-17 15:05:00,0.0,White,0.66,7.09,0,7,1.0,2
13310,ANSL_53903,2015-11-02 00:00:00,2017-12-13 13:19:00,1.0,Orange Tabby,0.3,11.46,0,1,0.0,1
13311,ANSL_57958,2015-06-18 00:00:00,2016-09-02 15:00:00,0.0,Brown Brindle,0.36,40.82,0,1,1.0,2
13312,ANSL_60699,2016-02-07 00:00:00,2018-02-28 19:06:00,2.0,White,0.61,26.36,0,7,0.0,2
13313,ANSL_70064,2017-11-13 00:00:00,2018-06-06 18:08:00,1.0,Brown Brindle,1.0,31.87,0,1,0.0,2
13314,ANSL_53066,2016-10-16 00:00:00,2017-05-10 12:13:00,0.0,Tricolor,0.52,33.28,0,1,1.0,2
13315,ANSL_61755,2016-08-15 00:00:00,2018-09-05 13:49:00,,Gray,0.11,38.27,18,4,2.0,1
13316,ANSL_66707,2017-07-14 00:00:00,2018-08-03 19:10:00,,Brown,0.56,28.6,15,4,2.0,4
13317,ANSL_56401,2016-08-02 00:00:00,2017-08-26 14:18:00,2.0,Calico,0.5,40.34,13,9,1.0,1
13318,ANSL_56597,2010-07-03 00:00:00,2019-04-03 13:21:00,0.0,Black,0.47,8.23,0,7,1.0,2
13319,ANSL_52445,2011-08-14 00:00:00,2016-09-04 12:25:00,1.0,Black,0.05,18.9,18,4,0.0,1
13320,ANSL_72398,2014-08-25 00:00:00,2017-10-12 18:06:00,0.0,Black,0.9,34.53,0,1,1.0,1
13321,ANSL_74396,2017-10-22 00:00:00,2017-11-23 16:16:00,,Brown Tabby,1.0,31.49,13,9,2.0,1
13322,ANSL_54927,2018-02-03 00:00:00,2018-08-24 15:32:00,,Black,0.71,49.38,15,4,2.0,4
13323,ANSL_62691,2017-09-22 00:00:00,2017-12-13 17:18:00,1.0,Blue Tabby,0.3,16.1,0,1,0.0,1
13324,ANSL_74585,2011-07-22 00:00:00,2016-09-07 14:46:00,0.0,Brown Brindle,0.59,30.77,13,9,1.0,2
13325,ANSL_50970,2016-07-22 00:00:00,2018-08-15 12:52:00,1.0,White,0.84,12.19,0,7,0.0,2
13326,ANSL_74149,2017-07-26 00:00:00,2017-11-02 17:31:00,0.0,Orange Tabby,0.34,40.54,0,1,1.0,1
13327,ANSL_64155,2016-07-17 00:00:00,2017-08-07 09:00:00,0.0,Torbie,0.69,27.94,16,9,1.0,1
13328,ANSL_55787,2015-08-21 00:00:00,2017-09-03 11:31:00,0.0,Brown Tabby,0.97,24.0,13,9,1.0,1
13329,ANSL_69096,2004-07-09 00:00:00,2016-08-17 15:43:00,2.0,White,0.24,47.34,7,1,1.0,2
13330,ANSL_71956,2017-07-21 00:00:00,2018-01-27 18:17:00,0.0,Black,0.26,48.77,0,1,1.0,2
13332,ANSL_50233,2015-08-20 00:00:00,2018-09-29 17:09:00,1.0,Blue,0.16,6.27,0,1,0.0,1
13333,ANSL_53973,2016-04-18 00:00:00,2016-08-14 12:23:00,1.0,Brown Brindle,0.97,9.21,0,1,0.0,2
13334,ANSL_73556,2017-11-03 00:00:00,2018-01-02 12:48:00,2.0,Blue,0.25,20.78,8,2,1.0,1
13335,ANSL_62877,2016-07-29 00:00:00,2016-10-26 12:23:00,0.0,Brown Tabby,0.59,17.39,7,1,1.0,1
13336,ANSL_63004,2016-10-22 00:00:00,2017-01-28 17:15:00,1.0,Brown Tabby,0.97,34.72,0,1,0.0,1
13337,ANSL_61187,2016-12-27 00:00:00,2019-02-08 12:24:00,1.0,Cream Tabby,0.54,29.72,0,1,0.0,1
13338,ANSL_54149,2005-01-07 00:00:00,2019-02-09 14:57:00,2.0,Black,0.05,23.94,13,9,0.0,2
13339,ANSL_60204,2017-10-21 00:00:00,2017-11-23 16:14:00,,Blue Tabby,0.27,26.93,13,9,2.0,1
13340,ANSL_68888,2016-01-30 00:00:00,2018-02-22 18:37:00,0.0,Blue Tabby,0.67,42.28,0,1,1.0,1
13341,ANSL_54328,2016-04-17 00:00:00,2017-05-08 16:31:00,,Gray,0.55,24.99,18,4,2.0,0
13342,ANSL_73352,2016-06-02 00:00:00,2017-07-13 17:41:00,2.0,Brown,0.99,27.45,0,1,0.0,2
13343,ANSL_58216,2014-10-17 00:00:00,2018-11-07 17:06:00,2.0,Tan,0.63,41.96,13,9,1.0,2
13344,ANSL_66901,2018-01-11 00:00:00,2018-05-20 17:41:00,1.0,Blue,0.84,37.7,0,1,0.0,1
13345,ANSL_72759,2015-09-28 00:00:00,2017-10-30 13:00:00,1.0,Orange Tabby,0.35,25.67,13,9,0.0,1
13346,ANSL_61773,2016-08-25 00:00:00,2017-03-19 19:19:00,0.0,Brown Tabby,0.31,32.74,16,9,1.0,1
13347,ANSL_72502,2016-07-10 00:00:00,2016-11-08 13:31:00,2.0,Blue Tabby,0.08,46.98,13,9,0.0,1
13348,ANSL_74497,2016-05-31 00:00:00,2018-06-21 12:00:00,1.0,Cream,0.94,25.67,18,4,0.0,1
13349,ANSL_58228,2017-11-29 00:00:00,2018-04-16 17:45:00,0.0,Blue Tabby,0.23,21.99,0,1,1.0,1
13350,ANSL_72925,2016-07-24 00:00:00,2017-09-18 12:36:00,0.0,Cream,0.58,17.57,0,7,1.0,2
13351,ANSL_64985,2017-12-05 00:00:00,2018-04-06 18:03:00,1.0,Black,0.95,8.81,0,1,0.0,1
13352,ANSL_61950,2018-09-17 00:00:00,2018-12-06 18:28:00,2.0,Tan,0.22,9.0,0,1,1.0,2
13354,ANSL_60590,2016-06-02 00:00:00,2017-06-24 09:03:00,,Brown,0.1,6.2,15,4,2.0,4
13355,ANSL_69194,2016-02-10 00:00:00,2017-03-03 15:25:00,2.0,Red,0.58,13.62,0,7,1.0,2
13356,ANSL_53832,2014-04-21 00:00:00,2017-05-02 13:31:00,1.0,White,0.03,45.76,0,1,0.0,2
13357,ANSL_66730,2015-01-28 00:00:00,2018-01-20 16:44:00,1.0,Chocolate,0.49,21.38,0,1,0.0,2
13358,ANSL_67847,2016-05-21 00:00:00,2016-08-15 11:48:00,0.0,Black,0.36,47.56,7,1,1.0,1
13359,ANSL_74431,2014-07-22 00:00:00,2018-08-20 17:00:00,0.0,Tan,0.15,18.33,0,1,1.0,2
13360,ANSL_63232,2014-10-14 00:00:00,2017-11-22 13:52:00,1.0,White,0.35,47.9,13,9,0.0,2
13361,ANSL_59803,2013-01-02 00:00:00,2018-02-02 17:32:00,2.0,Tan,0.02,24.64,0,7,1.0,2
13362,ANSL_76232,2015-03-20 00:00:00,2018-04-24 17:00:00,2.0,Brown Brindle,1.0,13.17,0,7,0.0,2
13364,ANSL_54304,2015-07-26 00:00:00,2016-08-05 17:23:00,0.0,Brown Tabby,0.39,25.69,0,7,1.0,1
13365,ANSL_70543,2017-09-26 00:00:00,2018-03-01 12:23:00,0.0,Calico,0.24,23.09,7,1,1.0,1
13366,ANSL_67049,2013-05-18 00:00:00,2018-12-08 16:59:00,1.0,Brown Brindle,0.73,49.75,0,7,0.0,2
13367,ANSL_71636,2015-09-25 00:00:00,2017-10-24 11:37:00,0.0,Orange Tabby,0.3,31.31,0,7,1.0,1
13368,ANSL_51992,2003-03-21 00:00:00,2017-02-14 12:26:00,1.0,Blue,0.03,44.35,0,1,0.0,1
13369,ANSL_50381,2014-08-28 00:00:00,2016-09-21 16:46:00,0.0,Brown,0.96,43.36,13,9,1.0,2
13370,ANSL_71580,2014-06-24 00:00:00,2016-07-16 11:07:00,0.0,White,0.38,16.13,0,7,1.0,2
13371,ANSL_67938,2014-07-02 00:00:00,2016-09-24 18:05:00,1.0,Tricolor,0.02,49.98,0,1,0.0,2
13372,ANSL_51198,2009-05-02 00:00:00,2018-05-30 17:07:00,1.0,Black,0.63,40.9,0,1,0.0,2
13373,ANSL_50404,2017-11-16 00:00:00,2018-03-14 17:58:00,0.0,Brown Tabby,0.12,23.19,0,1,1.0,1
13374,ANSL_59819,2015-11-25 00:00:00,2016-10-15 14:21:00,2.0,Black,0.0,32.26,0,7,0.0,2
13375,ANSL_58435,2014-06-17 00:00:00,2017-07-18 16:45:00,0.0,Black,0.41,33.59,0,7,1.0,2
13376,ANSL_56219,2018-09-12 00:00:00,2019-02-10 11:20:00,0.0,Black,0.4,28.09,13,9,1.0,1
13377,ANSL_70139,2018-07-03 00:00:00,2018-09-29 18:30:00,0.0,Blue,0.42,17.95,0,1,1.0,1
13378,ANSL_73618,2014-09-14 00:00:00,2017-10-13 16:58:00,0.0,Lynx Point,0.61,33.71,0,1,1.0,1
13379,ANSL_56068,2014-12-28 00:00:00,2017-07-23 16:59:00,0.0,Brown Brindle,0.39,30.74,0,7,1.0,2
13380,ANSL_64450,2016-01-10 00:00:00,2016-08-01 08:01:00,,Brown,0.94,21.82,15,4,2.0,4
13381,ANSL_64692,2015-08-21 00:00:00,2018-01-04 15:26:00,0.0,White,0.59,10.26,0,1,1.0,2
13382,ANSL_62579,2017-12-02 00:00:00,2019-03-10 15:25:00,1.0,Tan,0.84,5.34,13,9,0.0,2
13383,ANSL_66557,2016-10-29 00:00:00,2018-11-19 07:44:00,,Brown,0.24,34.07,15,4,2.0,4
13384,ANSL_64495,2015-08-05 00:00:00,2016-09-02 18:18:00,0.0,Black,0.55,9.34,0,1,1.0,2
13385,ANSL_70977,2016-09-07 00:00:00,2016-12-29 12:20:00,1.0,Brown Tabby,0.29,45.43,0,1,0.0,1
13386,ANSL_54597,2016-09-05 00:00:00,2016-12-16 18:01:00,1.0,Black,0.86,19.94,0,1,0.0,1
13387,ANSL_65315,2016-11-17 00:00:00,2017-02-03 18:23:00,1.0,Black,0.92,13.53,7,1,0.0,2
13388,ANSL_54366,2014-07-06 00:00:00,2018-07-28 18:02:00,0.0,Brown Tabby,0.79,40.79,0,1,1.0,1
13389,ANSL_72967,2016-03-27 00:00:00,2017-01-08 14:42:00,0.0,Blue,0.18,32.73,13,9,1.0,2
13391,ANSL_72464,2017-01-24 00:00:00,2017-06-14 18:33:00,1.0,Brown Brindle,0.1,46.21,7,1,0.0,2
13392,ANSL_62774,2015-08-31 00:00:00,2017-09-24 12:03:00,1.0,Red,0.81,47.75,0,7,0.0,2
13393,ANSL_64807,2015-01-15 00:00:00,2019-02-23 11:10:00,2.0,Black,0.56,19.43,0,7,0.0,2
13394,ANSL_67962,2015-01-16 00:00:00,2017-02-07 09:00:00,0.0,Brown Tabby,0.67,21.21,16,9,1.0,1
13395,ANSL_72706,2015-08-18 00:00:00,2017-09-18 14:07:00,2.0,Black,0.94,7.49,13,9,1.0,1
13396,ANSL_73383,2016-08-19 00:00:00,2016-12-03 19:43:00,0.0,White,0.73,25.86,0,1,1.0,2
13397,ANSL_73060,2015-05-27 00:00:00,2018-06-18 08:43:00,,Brown,0.44,46.93,15,4,2.0,4
13398,ANSL_50223,2005-11-29 00:00:00,2017-01-12 12:19:00,1.0,Blue,0.39,33.28,0,1,0.0,1
13399,ANSL_62601,2017-03-02 00:00:00,2018-07-04 12:03:00,2.0,Yellow,0.75,45.36,13,9,1.0,2
13400,ANSL_50663,2013-05-06 00:00:00,2016-07-24 08:58:00,0.0,Black,0.73,9.64,7,1,1.0,2
13401,ANSL_53650,2011-09-03 00:00:00,2018-08-22 15:13:00,0.0,Blue,0.1,46.09,0,7,1.0,2
13402,ANSL_66063,2005-03-20 00:00:00,2018-04-08 19:08:00,0.0,Black,0.66,29.63,0,7,1.0,2
13403,ANSL_51487,2014-04-16 00:00:00,2017-02-28 18:26:00,0.0,Tan,0.84,30.02,0,7,1.0,2
13404,ANSL_65821,2016-12-22 00:00:00,2019-01-12 18:32:00,,Black,0.42,25.93,18,4,2.0,4
13405,ANSL_72275,2009-12-30 00:00:00,2019-02-11 18:55:00,1.0,Brown,0.99,45.77,0,7,0.0,2
13406,ANSL_57844,2017-08-12 00:00:00,2018-11-08 16:31:00,0.0,Tricolor,0.87,48.68,0,1,1.0,2
13408,ANSL_50564,2009-03-12 00:00:00,2018-02-04 11:14:00,1.0,Black,0.44,8.16,0,7,0.0,2
13409,ANSL_61870,2016-01-08 00:00:00,2018-01-31 11:54:00,1.0,Blue,0.85,30.73,0,7,0.0,1
13410,ANSL_75272,2018-03-12 00:00:00,2019-04-05 17:23:00,1.0,White,0.52,22.05,13,9,0.0,2
13411,ANSL_75536,2017-12-20 00:00:00,2019-01-16 17:39:00,2.0,Black,0.18,42.79,0,1,1.0,2
13412,ANSL_67362,2017-10-09 00:00:00,2018-11-05 18:20:00,0.0,Brown Brindle,0.51,31.77,0,1,1.0,2
13413,ANSL_76025,2016-01-14 00:00:00,2019-04-23 17:12:00,0.0,Black,0.62,37.82,0,1,1.0,2
13414,ANSL_72541,2017-04-19 00:00:00,2018-01-15 18:59:00,0.0,Black,0.23,37.87,0,1,1.0,2
13415,ANSL_62378,2013-12-09 00:00:00,2016-12-29 14:31:00,1.0,Brown,0.4,46.02,0,7,0.0,2
13416,ANSL_56535,2016-05-05 00:00:00,2017-06-26 12:55:00,0.0,Black,0.22,30.66,13,9,1.0,1
13417,ANSL_63998,2018-08-11 00:00:00,2018-12-08 15:56:00,0.0,White,0.0,9.8,13,9,1.0,2
13418,ANSL_62272,2017-01-11 00:00:00,2018-07-08 00:00:00,1.0,Blue,0.12,27.86,13,9,0.0,2
13419,ANSL_53242,2017-06-20 00:00:00,2018-05-18 18:20:00,0.0,Blue,0.79,27.05,0,1,1.0,2
13420,ANSL_56640,2017-02-06 00:00:00,2018-05-11 10:14:00,0.0,Orange Tabby,0.1,34.43,13,9,1.0,1
13421,ANSL_60790,2014-09-01 00:00:00,2016-10-03 12:38:00,1.0,Tricolor,0.76,43.36,13,9,0.0,2
13422,ANSL_61339,2007-04-11 00:00:00,2017-05-02 18:46:00,0.0,Tan,0.23,49.15,0,7,1.0,2
13423,ANSL_76651,2017-04-17 00:00:00,2019-05-08 14:15:00,,Brown,0.35,16.41,15,4,2.0,4
13424,ANSL_70681,2018-06-29 00:00:00,2018-11-25 07:08:00,1.0,White,0.13,25.8,7,1,0.0,1
13425,ANSL_73770,2016-10-20 00:00:00,2016-11-17 12:38:00,2.0,Brown,0.61,8.12,13,9,1.0,2
13426,ANSL_75688,2018-09-21 00:00:00,2019-04-15 16:30:00,0.0,Black,0.13,42.19,0,1,1.0,2
13427,ANSL_70177,2017-08-30 00:00:00,2017-09-27 18:17:00,,Calico,0.82,32.92,13,9,2.0,1
13428,ANSL_60203,2013-10-10 00:00:00,2017-07-26 16:18:00,1.0,Black,0.66,49.33,0,7,0.0,2
13429,ANSL_61026,2015-12-11 00:00:00,2018-03-21 17:19:00,1.0,Black,0.76,40.61,0,1,0.0,2
13430,ANSL_65023,2018-09-10 00:00:00,2018-11-18 16:48:00,2.0,Black,0.86,30.33,13,9,0.0,2
13431,ANSL_71389,2016-12-28 00:00:00,2019-01-23 19:08:00,,Brown Tabby,0.58,27.74,17,9,2.0,1
13432,ANSL_67325,2017-07-13 00:00:00,2017-11-02 12:29:00,,Brown Tabby,0.9,14.71,18,4,2.0,1
13433,ANSL_65221,2017-12-21 00:00:00,2018-11-18 18:24:00,0.0,Brown Tabby,0.96,17.41,0,1,1.0,1
13434,ANSL_68425,2017-09-30 00:00:00,2018-01-04 18:22:00,1.0,Brown Tabby,0.32,16.72,0,1,0.0,1
13435,ANSL_58101,2011-10-19 00:00:00,2018-12-01 12:48:00,1.0,Cream Tabby,0.79,9.99,13,9,0.0,1
13436,ANSL_69778,2016-07-19 00:00:00,2016-10-28 20:05:00,1.0,Brown Tabby,0.0,11.11,7,1,0.0,1
13437,ANSL_59952,2016-12-04 00:00:00,2019-01-13 19:13:00,0.0,White,0.85,22.9,0,1,1.0,1
13438,ANSL_76338,2017-04-02 00:00:00,2019-04-30 19:05:00,0.0,Orange Tabby,0.86,22.88,0,1,1.0,1
13439,ANSL_63755,2016-05-29 00:00:00,2017-06-20 08:36:00,,Black,0.18,11.18,15,4,2.0,4
13440,ANSL_67500,2016-06-18 00:00:00,2016-11-12 18:02:00,0.0,Tan,0.65,28.34,0,1,1.0,2
13441,ANSL_58056,2015-11-17 00:00:00,2016-12-09 09:00:00,0.0,Calico,0.89,44.38,16,9,1.0,1
13442,ANSL_70485,2016-02-25 00:00:00,2016-11-20 18:04:00,0.0,Black,0.18,7.69,0,1,1.0,2
13443,ANSL_76484,2017-04-04 00:00:00,2019-05-04 00:00:00,0.0,Tan,0.94,9.72,13,9,1.0,2
13444,ANSL_67610,2014-09-29 00:00:00,2016-11-07 18:39:00,2.0,Black,0.12,26.91,0,1,1.0,2
13445,ANSL_66987,2017-08-12 00:00:00,2017-12-11 15:26:00,2.0,Chocolate,0.27,21.31,13,9,1.0,2
13446,ANSL_75314,2018-04-11 00:00:00,2019-04-06 18:25:00,1.0,Brown Tabby,0.47,9.52,0,1,0.0,1
13447,ANSL_76336,2019-01-09 00:00:00,2019-04-30 18:50:00,2.0,White,0.88,24.57,13,9,1.0,1
13448,ANSL_74108,2017-12-09 00:00:00,2018-02-14 15:37:00,2.0,Black,0.81,45.32,13,9,1.0,2
13449,ANSL_57122,2016-12-20 00:00:00,2018-07-26 18:00:00,1.0,Black,0.67,43.58,0,1,0.0,2
13450,ANSL_60479,2014-02-03 00:00:00,2018-03-05 11:27:00,0.0,Tan,0.31,25.15,0,7,1.0,2
13451,ANSL_54481,2016-03-26 00:00:00,2018-04-18 16:54:00,0.0,Cream,0.78,5.01,0,7,1.0,2
13452,ANSL_70495,2014-09-17 00:00:00,2018-01-28 18:40:00,2.0,Brown,0.97,24.84,0,7,0.0,2
13453,ANSL_62035,2006-07-29 00:00:00,2016-08-19 15:49:00,1.0,Black,0.27,46.29,0,7,0.0,2
13454,ANSL_51622,2016-01-12 00:00:00,2016-12-12 13:33:00,0.0,Black,0.79,44.28,0,1,1.0,2
13455,ANSL_74611,2018-06-21 00:00:00,2018-10-12 13:58:00,0.0,Brown Tabby,0.95,12.63,0,1,1.0,1
13456,ANSL_58111,2018-01-24 00:00:00,2019-02-24 19:00:00,1.0,Brown,0.86,39.32,0,1,0.0,2
13457,ANSL_50736,2011-06-19 00:00:00,2018-07-23 17:23:00,1.0,Black,0.56,10.61,0,1,0.0,2
13458,ANSL_60325,2015-12-29 00:00:00,2016-10-16 19:06:00,1.0,Tan,0.96,20.44,0,1,0.0,2
13459,ANSL_70254,2013-11-11 00:00:00,2016-10-09 15:22:00,0.0,Brown Tabby,0.49,37.47,0,1,1.0,1
13460,ANSL_50301,2016-05-06 00:00:00,2016-10-26 17:28:00,,Gray,0.25,5.52,15,4,2.0,4
13461,ANSL_60513,2004-10-12 00:00:00,2018-04-18 12:09:00,0.0,Red,0.78,44.57,13,9,1.0,2
13462,ANSL_52476,2015-01-29 00:00:00,2017-03-02 18:27:00,2.0,Black,0.11,7.86,0,7,0.0,2
13463,ANSL_64711,2016-06-21 00:00:00,2017-05-22 18:40:00,0.0,Cream,0.81,23.13,0,7,1.0,2
13464,ANSL_57187,2016-08-03 00:00:00,2018-08-28 12:44:00,2.0,Brown,0.03,22.78,13,9,1.0,2
13465,ANSL_56107,2016-08-11 00:00:00,2016-12-06 17:34:00,1.0,Tan,0.17,10.8,0,1,0.0,2
13467,ANSL_65744,2016-05-28 00:00:00,2017-08-16 18:05:00,1.0,Fawn,0.97,49.16,0,7,0.0,2
13468,ANSL_73888,2016-07-24 00:00:00,2017-04-07 17:06:00,0.0,Tortie,0.93,23.7,0,1,1.0,1
13469,ANSL_64222,2016-11-03 00:00:00,2017-11-30 18:53:00,0.0,Blue,0.16,32.46,0,1,1.0,2
13470,ANSL_54641,2014-05-05 00:00:00,2017-06-30 13:48:00,0.0,Blue,0.75,17.44,0,1,1.0,2
13471,ANSL_71837,2011-07-11 00:00:00,2017-10-02 16:28:00,0.0,Sable,0.44,38.23,7,1,1.0,2
13472,ANSL_51819,2016-08-16 00:00:00,2016-09-16 12:56:00,,Cream,0.33,35.65,13,9,2.0,1
13473,ANSL_51580,2018-11-16 00:00:00,2019-02-26 13:19:00,0.0,Orange Tabby,0.03,48.72,0,1,1.0,1
13474,ANSL_50884,2015-05-22 00:00:00,2016-08-15 17:24:00,0.0,Brown Tabby,0.62,44.31,0,1,1.0,1
13475,ANSL_67321,2012-01-27 00:00:00,2016-09-09 14:53:00,1.0,Black,0.65,34.11,0,1,0.0,2
13476,ANSL_62177,2017-06-01 00:00:00,2018-07-01 10:46:00,0.0,Brown Brindle,0.48,40.04,13,9,1.0,2
13477,ANSL_53281,2016-09-19 00:00:00,2017-10-15 16:54:00,0.0,Tan,0.98,21.95,0,1,1.0,2
13478,ANSL_73719,2016-07-30 00:00:00,2016-10-28 15:59:00,0.0,Black,0.73,23.01,7,1,1.0,1
13480,ANSL_51773,2017-01-06 00:00:00,2019-01-27 16:35:00,2.0,Black,0.58,24.11,0,7,0.0,2
13481,ANSL_54026,2016-07-13 00:00:00,2017-10-12 19:33:00,0.0,Orange Tabby,0.77,33.96,0,1,1.0,1
13482,ANSL_53601,2017-07-10 00:00:00,2017-12-30 11:28:00,1.0,Orange Tabby,0.71,29.03,7,1,0.0,1
13483,ANSL_70383,2017-03-20 00:00:00,2018-01-16 14:25:00,2.0,Black,0.78,30.41,13,9,0.0,4
13484,ANSL_71679,2018-10-19 00:00:00,2019-01-22 06:20:00,1.0,White,0.54,7.71,7,1,0.0,1
13485,ANSL_67147,2011-02-07 00:00:00,2018-01-13 13:00:00,1.0,Black,0.61,24.1,0,7,0.0,1
13486,ANSL_59544,2017-03-02 00:00:00,2017-09-15 17:17:00,1.0,Tan,0.88,39.22,0,1,0.0,2
13487,ANSL_53712,2018-03-09 00:00:00,2019-03-31 19:06:00,0.0,Brown Brindle,0.38,42.38,0,1,1.0,2
13488,ANSL_70149,2017-06-14 00:00:00,2017-07-19 12:41:00,2.0,Blue Tabby,0.76,26.91,13,9,0.0,1
13489,ANSL_67448,2016-08-17 00:00:00,2016-09-24 13:24:00,2.0,Blue,0.13,37.48,9,2,1.0,1
13490,ANSL_55093,2015-06-11 00:00:00,2017-01-06 17:39:00,1.0,Brown,0.63,24.15,13,9,0.0,2
13491,ANSL_72754,2015-11-21 00:00:00,2016-12-13 14:24:00,2.0,Calico,0.95,43.5,13,9,1.0,1
13492,ANSL_64830,2016-11-01 00:00:00,2017-02-18 12:02:00,1.0,Blue,0.49,46.68,0,1,0.0,1
13493,ANSL_70067,2010-09-19 00:00:00,2016-12-29 13:05:00,1.0,Brown Tabby,0.41,24.17,0,1,0.0,1
13495,ANSL_55260,2015-05-28 00:00:00,2017-06-20 16:36:00,0.0,Tan,0.35,10.37,0,1,1.0,2
13496,ANSL_52997,2008-12-09 00:00:00,2016-12-30 09:00:00,1.0,Brown Tabby,0.93,40.79,16,9,0.0,1
13497,ANSL_71240,2015-01-13 00:00:00,2018-04-19 12:47:00,1.0,Black,0.31,14.93,0,1,0.0,2
13498,ANSL_59499,2009-06-06 00:00:00,2016-08-28 19:07:00,0.0,Black,0.3,29.52,0,1,1.0,2
13499,ANSL_75338,2012-11-08 00:00:00,2019-04-07 12:16:00,1.0,Tan,0.19,45.74,0,7,0.0,2
13500,ANSL_52783,2017-01-01 00:00:00,2018-03-20 16:27:00,1.0,Black,0.1,46.16,0,1,0.0,1
13501,ANSL_53410,2018-03-04 00:00:00,2019-03-27 18:05:00,1.0,White,0.18,19.18,0,1,0.0,2
13502,ANSL_66466,2018-02-06 00:00:00,2018-03-07 14:11:00,,Brown Tabby,0.35,42.9,13,9,2.0,1
13503,ANSL_50202,2017-05-04 00:00:00,2017-07-27 15:36:00,1.0,Brown Tabby,0.51,27.51,0,1,0.0,1
13505,ANSL_66175,2011-12-02 00:00:00,2016-12-31 15:11:00,0.0,Black,0.54,37.8,13,9,1.0,1
13506,ANSL_60130,2017-07-01 00:00:00,2017-10-19 19:21:00,1.0,Orange Tabby,0.71,45.92,7,1,0.0,1
13507,ANSL_68049,2013-10-03 00:00:00,2016-10-31 11:45:00,2.0,Tan,0.29,46.81,13,9,0.0,2
13508,ANSL_58097,2008-12-19 00:00:00,2019-01-08 16:44:00,2.0,Black,0.03,20.71,0,7,1.0,2
13509,ANSL_72791,2018-11-13 00:00:00,2019-02-14 13:57:00,1.0,Black,0.56,44.87,7,1,0.0,2
13510,ANSL_71754,2016-05-10 00:00:00,2018-05-30 15:58:00,2.0,White,0.46,22.09,0,7,0.0,2
13511,ANSL_60906,2016-04-18 00:00:00,2016-12-01 18:30:00,0.0,Blue,0.73,27.48,0,1,1.0,2
13512,ANSL_73553,2015-02-19 00:00:00,2017-04-07 14:36:00,1.0,Cream Tabby,0.05,48.32,13,9,0.0,1
13514,ANSL_68510,2016-10-03 00:00:00,2017-05-28 17:08:00,0.0,Tan,0.47,27.05,0,1,1.0,2
13516,ANSL_70263,2016-05-09 00:00:00,2016-08-05 15:17:00,2.0,Black,0.77,41.2,13,9,1.0,2
13517,ANSL_60052,2017-09-17 00:00:00,2017-12-23 13:42:00,0.0,White,0.61,22.21,7,1,1.0,2
13518,ANSL_63796,2005-06-27 00:00:00,2017-07-23 17:56:00,0.0,Torbie,0.62,25.31,0,7,1.0,1
13519,ANSL_72391,2011-12-22 00:00:00,2017-06-26 14:31:00,0.0,Blue Merle,0.34,31.12,0,7,1.0,2
13520,ANSL_61064,2015-09-09 00:00:00,2018-10-02 00:00:00,2.0,Tan,0.27,24.21,13,9,1.0,2
13521,ANSL_71156,2018-07-26 00:00:00,2018-11-25 18:38:00,0.0,Tortie,0.46,40.76,0,1,1.0,1
13522,ANSL_68133,2017-02-03 00:00:00,2019-03-08 16:52:00,1.0,White,0.1,26.11,0,1,0.0,2
